team,year,Active Players  (76),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
san-francisco-49ers,2011,"Walker
Delanie Walker ",TE,"$750,000","$360,000","$400,000",-,"$100,000",-,-,-,"$1,610,000 ",1.40
san-francisco-49ers,2011,"Ginn Jr.
Ted Ginn Jr. ",WR,"$1,393,750",-,-,-,"$50,000",-,-,-,"$1,443,750 ",1.26
san-francisco-49ers,2011,"Lee
Andy Lee ",P,"$1,000,000","$338,000",-,-,-,-,-,-,"$1,338,000 ",1.17
san-francisco-49ers,2011,"Jennings
Brian Jennings ",LS,"$865,000","$221,000",-,-,-,-,-,-,"$1,086,000 ",0.95
san-francisco-49ers,2011,"Rachal
Chilo Rachal ",G,"$644,000","$372,000","$37,500",-,-,-,-,-,"$1,053,500 ",0.92
san-francisco-49ers,2011,"Williams
Madieu Williams ",DB,"$810,000",-,-,-,-,-,-,-,"$1,050,000 ",0.92
san-francisco-49ers,2011,"Kaepernick
Colin Kaepernick ",QB,"$375,000","$556,691",-,-,-,-,-,-,"$931,691 ",0.81
san-francisco-49ers,2011,"McCown
Josh McCown ",QB,"$810,000",-,-,-,-,-,-,-,"$810,000 ",0.71
san-francisco-49ers,2011,"Boone
Alex Boone ",G,"$450,000","$340,000",-,-,-,-,-,-,"$790,000 ",0.69
san-francisco-49ers,2011,"Smith
Reggie Smith ",DB,"$555,000","$196,000",-,-,-,-,-,-,"$751,000 ",0.65
san-francisco-49ers,2011,"Costanzo
Blake Costanzo ",LB,"$700,000","$50,000",-,-,-,-,-,-,"$750,000 ",0.65
san-francisco-49ers,2011,"Gooden
Tavares Gooden ",LB,"$700,000","$50,000",-,-,-,-,-,-,"$750,000 ",0.65
san-francisco-49ers,2011,"Bowman
Navorro Bowman ",LB,"$450,000","$175,562",-,-,-,-,-,-,"$625,562 ",0.55
san-francisco-49ers,2011,"Applewhite
Antwan Applewhite ",DE,"$600,000",-,-,-,-,-,-,-,"$600,000 ",0.52
san-francisco-49ers,2011,"Grant
Larry Grant ",LB,"$600,000",-,-,-,-,-,-,-,"$600,000 ",0.52
